,cosine,word_1,word_2,place
1048,0.0,поворотный палуба,площадка некоторый,chicago_360
1049,0.0,поворотный палуба,поворотный палуба,chicago_360
1050,0.0,поворотный палуба,поэтому знать,chicago_360
1051,0.0,поворотный палуба,сюда остаться,chicago_360
1052,0.0,поворотный палуба,туда приехать,chicago_360
1053,0.0,поворотный палуба,быстро поднять,chicago_360
1054,0.0,поворотный палуба,вдалеке приехать,chicago_360
1055,0.0,поворотный палуба,знать ещё,chicago_360
1056,0.0,поворотный палуба,лифт смотровой,chicago_360
1057,0.0,поворотный палуба,некоторый время,chicago_360
1058,0.0,поворотный палуба,площадка довольный,chicago_360
1059,0.0,поворотный палуба,площадка некоторый,chicago_360
1060,0.0,поворотный палуба,поворотный палуба,chicago_360
1061,0.0,поворотный палуба,поэтому знать,chicago_360
1062,0.0,поворотный палуба,сюда остаться,chicago_360
1063,0.0,поворотный палуба,туда приехать,chicago_360
1064,0.0,поворотный палуба,быстро поднять,chicago_360
1065,0.0,поворотный палуба,вдалеке приехать,chicago_360
1066,0.0,поворотный палуба,знать ещё,chicago_360
1067,0.0,поворотный палуба,лифт смотровой,chicago_360
1068,0.0,поворотный палуба,некоторый время,chicago_360
1069,0.0,поворотный палуба,площадка довольный,chicago_360
1070,0.0,поворотный палуба,площадка некоторый,chicago_360
1071,0.0,поворотный палуба,поворотный палуба,chicago_360
1072,0.0,поворотный палуба,поэтому знать,chicago_360
1073,0.0,поворотный палуба,сюда остаться,chicago_360
1074,0.0,поворотный палуба,туда приехать,chicago_360
1075,0.0,поворотный палуба,быстро поднять,chicago_360
1076,0.0,поворотный палуба,вдалеке приехать,chicago_360
1077,0.0,поворотный палуба,знать ещё,chicago_360
1078,0.0,поворотный палуба,лифт смотровой,chicago_360
1079,0.0,поворотный палуба,некоторый время,chicago_360
1080,0.0,поворотный палуба,площадка довольный,chicago_360
1081,0.0,поворотный палуба,площадка некоторый,chicago_360
1082,0.0,поворотный палуба,поворотный палуба,chicago_360
1083,0.0,поворотный палуба,поэтому знать,chicago_360
1084,0.0,поворотный палуба,сюда остаться,chicago_360
1085,0.0,поворотный палуба,туда приехать,chicago_360
1086,0.0,поворотный палуба,быстро поднять,chicago_360
1087,0.0,поворотный палуба,вдалеке приехать,chicago_360
1088,0.0,поворотный палуба,знать ещё,chicago_360
1089,0.0,поворотный палуба,лифт смотровой,chicago_360
1090,0.0,поворотный палуба,некоторый время,chicago_360
1091,0.0,поворотный палуба,площадка довольный,chicago_360
1092,0.0,поворотный палуба,площадка некоторый,chicago_360
1093,0.0,поворотный палуба,поворотный палуба,chicago_360
1094,0.0,поворотный палуба,поэтому знать,chicago_360
1095,0.0,поворотный палуба,сюда остаться,chicago_360
1096,0.0,поворотный палуба,туда приехать,chicago_360
1097,0.0,поворотный палуба,быстро поднять,chicago_360
1098,0.0,поворотный палуба,вдалеке приехать,chicago_360
1099,0.0,поворотный палуба,знать ещё,chicago_360
1100,0.0,поворотный палуба,лифт смотровой,chicago_360
1101,0.0,поворотный палуба,некоторый время,chicago_360
1102,0.0,поворотный палуба,площадка довольный,chicago_360
1103,0.0,поворотный палуба,площадка некоторый,chicago_360
1104,0.0,поворотный палуба,поворотный палуба,chicago_360
1105,0.0,поворотный палуба,поэтому знать,chicago_360
1106,0.0,поворотный палуба,сюда остаться,chicago_360
1107,0.0,поворотный палуба,туда приехать,chicago_360
1108,0.0,поворотный палуба,быстро поднять,chicago_360
1109,0.0,поворотный палуба,вдалеке приехать,chicago_360
1110,0.0,поворотный палуба,знать ещё,chicago_360
1111,0.0,поворотный палуба,лифт смотровой,chicago_360
1112,0.0,поворотный палуба,некоторый время,chicago_360
1113,0.0,поворотный палуба,площадка довольный,chicago_360
1114,0.0,поворотный палуба,площадка некоторый,chicago_360
1115,0.0,поворотный палуба,поворотный палуба,chicago_360
1116,0.0,поворотный палуба,поэтому знать,chicago_360
1117,0.0,поворотный палуба,сюда остаться,chicago_360
1118,0.0,поворотный палуба,туда приехать,chicago_360
1119,0.0,поворотный палуба,быстро поднять,chicago_360
1120,0.0,поворотный палуба,вдалеке приехать,chicago_360
1121,0.0,поворотный палуба,знать ещё,chicago_360
1122,0.0,поворотный палуба,лифт смотровой,chicago_360
1123,0.0,поворотный палуба,некоторый время,chicago_360
1124,0.0,поворотный палуба,площадка довольный,chicago_360
1125,0.0,поворотный палуба,площадка некоторый,chicago_360
1126,0.0,поворотный палуба,поворотный палуба,chicago_360
1127,0.0,поворотный палуба,поэтому знать,chicago_360
1128,0.0,поворотный палуба,сюда остаться,chicago_360
1129,0.0,поворотный палуба,туда приехать,chicago_360
1130,0.0,поворотный палуба,быстро поднять,chicago_360
1131,0.0,поворотный палуба,вдалеке приехать,chicago_360
1132,0.0,поворотный палуба,знать ещё,chicago_360
1133,0.0,поворотный палуба,лифт смотровой,chicago_360
1134,0.0,поворотный палуба,некоторый время,chicago_360
1135,0.0,поворотный палуба,площадка довольный,chicago_360
1136,0.0,поворотный палуба,площадка некоторый,chicago_360
1137,0.0,поворотный палуба,поворотный палуба,chicago_360
1138,0.0,поворотный палуба,поэтому знать,chicago_360
1139,0.0,поворотный палуба,сюда остаться,chicago_360
1140,0.0,поворотный палуба,туда приехать,chicago_360
1141,0.333423709310544,поворотный палуба,приехать сюда,chicago_360
1142,0.1439682257015188,поворотный палуба,смотровой площадка,chicago_360
1143,0.0,поворотный палуба,быстро поднять,chicago_360
1144,0.0,поворотный палуба,вдалеке приехать,chicago_360
1145,0.0,поворотный палуба,знать ещё,chicago_360
1146,0.0,поворотный палуба,лифт смотровой,chicago_360
1147,0.0,поворотный палуба,некоторый время,chicago_360
1148,0.0,поворотный палуба,площадка довольный,chicago_360
1149,0.0,поворотный палуба,площадка некоторый,chicago_360
1150,0.0,поворотный палуба,поворотный палуба,chicago_360
1151,0.0,поворотный палуба,поэтому знать,chicago_360
1152,0.0,поворотный палуба,сюда остаться,chicago_360
1153,0.0,поворотный палуба,туда приехать,chicago_360
1154,0.0,поворотный палуба,быстро поднять,chicago_360
1155,0.0,поворотный палуба,вдалеке приехать,chicago_360
1156,0.0,поворотный палуба,знать ещё,chicago_360
1157,0.0,поворотный палуба,лифт смотровой,chicago_360
1158,0.0,поворотный палуба,некоторый время,chicago_360
1159,0.0,поворотный палуба,площадка довольный,chicago_360
1160,0.0,поворотный палуба,площадка некоторый,chicago_360
1161,0.0,поворотный палуба,поворотный палуба,chicago_360
1162,0.0,поворотный палуба,поэтому знать,chicago_360
1163,0.0,поворотный палуба,сюда остаться,chicago_360
1164,0.0,поворотный палуба,туда приехать,chicago_360
1165,0.0,понравиться ещё,главный страх,chicago_360
1166,0.0,понравиться ещё,неплохо понравиться,chicago_360
1167,0.0,понравиться ещё,понравиться ещё,chicago_360
1168,0.0,понравиться ещё,главный страх,chicago_360
1169,0.0,понравиться ещё,неплохо понравиться,chicago_360
1170,0.0,понравиться ещё,понравиться ещё,chicago_360
1171,0.0,понравиться ещё,главный страх,chicago_360
1172,0.0,понравиться ещё,неплохо понравиться,chicago_360
1173,0.0,понравиться ещё,понравиться ещё,chicago_360
1174,0.0,посмотреть сверху,интересно посмотреть,chicago_360
1175,0.0,посмотреть сверху,особенность сдвижной,chicago_360
1176,0.0,посмотреть сверху,посмотреть сверху,chicago_360
1177,0.0,посмотреть сверху,свой особенность,chicago_360
1178,0.0,посмотреть сверху,сдвижной окно,chicago_360
1179,0.0,посмотреть сверху,интересно посмотреть,chicago_360
1180,0.0,посмотреть сверху,особенность сдвижной,chicago_360
1181,0.0,посмотреть сверху,посмотреть сверху,chicago_360
1182,0.0,посмотреть сверху,свой особенность,chicago_360
1183,0.0,посмотреть сверху,сдвижной окно,chicago_360
1184,0.0,посмотреть сверху,интересно посмотреть,chicago_360
1185,0.0,посмотреть сверху,особенность сдвижной,chicago_360
1186,0.0,посмотреть сверху,посмотреть сверху,chicago_360
1187,0.0,посмотреть сверху,свой особенность,chicago_360
1188,0.0,посмотреть сверху,сдвижной окно,chicago_360
1189,0.0,посмотреть сверху,интересно посмотреть,chicago_360
1190,0.0,посмотреть сверху,особенность сдвижной,chicago_360
1191,0.0,посмотреть сверху,посмотреть сверху,chicago_360
1192,0.0,посмотреть сверху,свой особенность,chicago_360
1193,0.0,посмотреть сверху,сдвижной окно,chicago_360
1194,0.0,посмотреть сверху,интересно посмотреть,chicago_360
1195,0.0,посмотреть сверху,особенность сдвижной,chicago_360
1196,0.0,посмотреть сверху,посмотреть сверху,chicago_360
1197,0.0,посмотреть сверху,свой особенность,chicago_360
1198,0.0,посмотреть сверху,сдвижной окно,chicago_360
1199,0.0,поэтому знать,быстро поднять,chicago_360
1200,0.0,поэтому знать,вдалеке приехать,chicago_360
1201,0.0,поэтому знать,знать ещё,chicago_360
1202,0.0,поэтому знать,лифт смотровой,chicago_360
1203,0.0,поэтому знать,некоторый время,chicago_360
1204,0.0,поэтому знать,площадка довольный,chicago_360
1205,0.0,поэтому знать,площадка некоторый,chicago_360
1206,0.0,поэтому знать,поворотный палуба,chicago_360
1207,0.0,поэтому знать,поэтому знать,chicago_360
1208,0.0,поэтому знать,сюда остаться,chicago_360
1209,0.0,поэтому знать,туда приехать,chicago_360
1210,0.0,поэтому знать,быстро поднять,chicago_360
1211,0.0,поэтому знать,вдалеке приехать,chicago_360
1212,0.0,поэтому знать,знать ещё,chicago_360
1213,0.0,поэтому знать,лифт смотровой,chicago_360
1214,0.0,поэтому знать,некоторый время,chicago_360
1215,0.0,поэтому знать,площадка довольный,chicago_360
1216,0.0,поэтому знать,площадка некоторый,chicago_360
1217,0.0,поэтому знать,поворотный палуба,chicago_360
1218,0.0,поэтому знать,поэтому знать,chicago_360
1219,0.0,поэтому знать,сюда остаться,chicago_360
1220,0.0,поэтому знать,туда приехать,chicago_360
1221,0.0,поэтому знать,быстро поднять,chicago_360
1222,0.0,поэтому знать,вдалеке приехать,chicago_360
1223,0.0,поэтому знать,знать ещё,chicago_360
1224,0.0,поэтому знать,лифт смотровой,chicago_360
1225,0.0,поэтому знать,некоторый время,chicago_360
1226,0.0,поэтому знать,площадка довольный,chicago_360
1227,0.0,поэтому знать,площадка некоторый,chicago_360
1228,0.0,поэтому знать,поворотный палуба,chicago_360
1229,0.0,поэтому знать,поэтому знать,chicago_360
1230,0.0,поэтому знать,сюда остаться,chicago_360
1231,0.0,поэтому знать,туда приехать,chicago_360
1232,0.0,поэтому знать,быстро поднять,chicago_360
1233,0.0,поэтому знать,вдалеке приехать,chicago_360
1234,0.0,поэтому знать,знать ещё,chicago_360
1235,0.0,поэтому знать,лифт смотровой,chicago_360
1236,0.0,поэтому знать,некоторый время,chicago_360
1237,0.0,поэтому знать,площадка довольный,chicago_360
1238,0.0,поэтому знать,площадка некоторый,chicago_360
1239,0.0,поэтому знать,поворотный палуба,chicago_360
1240,0.0,поэтому знать,поэтому знать,chicago_360
1241,0.0,поэтому знать,сюда остаться,chicago_360
1242,0.0,поэтому знать,туда приехать,chicago_360
1243,0.0,поэтому знать,быстро поднять,chicago_360
1244,0.0,поэтому знать,вдалеке приехать,chicago_360
1245,0.0,поэтому знать,знать ещё,chicago_360
1246,0.0,поэтому знать,лифт смотровой,chicago_360
1247,0.0,поэтому знать,некоторый время,chicago_360
1248,0.0,поэтому знать,площадка довольный,chicago_360
1249,0.0,поэтому знать,площадка некоторый,chicago_360
1250,0.0,поэтому знать,поворотный палуба,chicago_360
1251,0.0,поэтому знать,поэтому знать,chicago_360
1252,0.0,поэтому знать,сюда остаться,chicago_360
1253,0.0,поэтому знать,туда приехать,chicago_360
1254,0.0,поэтому знать,быстро поднять,chicago_360
1255,0.0,поэтому знать,вдалеке приехать,chicago_360
1256,0.0,поэтому знать,знать ещё,chicago_360
1257,0.0,поэтому знать,лифт смотровой,chicago_360
1258,0.0,поэтому знать,некоторый время,chicago_360
1259,0.0,поэтому знать,площадка довольный,chicago_360
1260,0.0,поэтому знать,площадка некоторый,chicago_360
1261,0.0,поэтому знать,поворотный палуба,chicago_360
1262,0.0,поэтому знать,поэтому знать,chicago_360
1263,0.0,поэтому знать,сюда остаться,chicago_360
1264,0.0,поэтому знать,туда приехать,chicago_360
1265,0.0,поэтому знать,быстро поднять,chicago_360
1266,0.0,поэтому знать,вдалеке приехать,chicago_360
1267,0.0,поэтому знать,знать ещё,chicago_360
1268,0.0,поэтому знать,лифт смотровой,chicago_360
1269,0.0,поэтому знать,некоторый время,chicago_360
1270,0.0,поэтому знать,площадка довольный,chicago_360
1271,0.0,поэтому знать,площадка некоторый,chicago_360
1272,0.0,поэтому знать,поворотный палуба,chicago_360
1273,0.0,поэтому знать,поэтому знать,chicago_360
1274,0.0,поэтому знать,сюда остаться,chicago_360
1275,0.0,поэтому знать,туда приехать,chicago_360
1276,0.0,поэтому знать,быстро поднять,chicago_360
1277,0.0,поэтому знать,вдалеке приехать,chicago_360
1278,0.0,поэтому знать,знать ещё,chicago_360
1279,0.0,поэтому знать,лифт смотровой,chicago_360
1280,0.0,поэтому знать,некоторый время,chicago_360
1281,0.0,поэтому знать,площадка довольный,chicago_360
1282,0.0,поэтому знать,площадка некоторый,chicago_360
1283,0.0,поэтому знать,поворотный палуба,chicago_360
1284,0.0,поэтому знать,поэтому знать,chicago_360
1285,0.0,поэтому знать,сюда остаться,chicago_360
1286,0.0,поэтому знать,туда приехать,chicago_360
1287,0.0,поэтому знать,быстро поднять,chicago_360
1288,0.0,поэтому знать,вдалеке приехать,chicago_360
1289,0.0,поэтому знать,знать ещё,chicago_360
1290,0.0,поэтому знать,лифт смотровой,chicago_360
1291,0.0,поэтому знать,некоторый время,chicago_360
1292,0.0,поэтому знать,площадка довольный,chicago_360
1293,0.0,поэтому знать,площадка некоторый,chicago_360
1294,0.0,поэтому знать,поворотный палуба,chicago_360
1295,0.0,поэтому знать,поэтому знать,chicago_360
1296,0.0,поэтому знать,сюда остаться,chicago_360
1297,0.0,поэтому знать,туда приехать,chicago_360
1298,0.333423709310544,поэтому знать,приехать сюда,chicago_360
1299,0.1439682257015188,поэтому знать,смотровой площадка,chicago_360
1300,0.0,поэтому знать,быстро поднять,chicago_360
1301,0.0,поэтому знать,вдалеке приехать,chicago_360
1302,0.0,поэтому знать,знать ещё,chicago_360
1303,0.0,поэтому знать,лифт смотровой,chicago_360
1304,0.0,поэтому знать,некоторый время,chicago_360
1305,0.0,поэтому знать,площадка довольный,chicago_360
1306,0.0,поэтому знать,площадка некоторый,chicago_360
1307,0.0,поэтому знать,поворотный палуба,chicago_360
1308,0.0,поэтому знать,поэтому знать,chicago_360
1309,0.0,поэтому знать,сюда остаться,chicago_360
1310,0.0,поэтому знать,туда приехать,chicago_360
1311,0.0,поэтому знать,быстро поднять,chicago_360
1312,0.0,поэтому знать,вдалеке приехать,chicago_360
1313,0.0,поэтому знать,знать ещё,chicago_360
1314,0.0,поэтому знать,лифт смотровой,chicago_360
1315,0.0,поэтому знать,некоторый время,chicago_360
1316,0.0,поэтому знать,площадка довольный,chicago_360
1317,0.0,поэтому знать,площадка некоторый,chicago_360
1318,0.0,поэтому знать,поворотный палуба,chicago_360
1319,0.0,поэтому знать,поэтому знать,chicago_360
1320,0.0,поэтому знать,сюда остаться,chicago_360
1321,0.0,поэтому знать,туда приехать,chicago_360
1322,0.0,правильно выбрать,именитый уллис,chicago_360
1323,0.0,правильно выбрать,площадка именитый,chicago_360
1324,0.0,правильно выбрать,правильно выбрать,chicago_360
1325,0.0,правильно выбрать,хороший площадка,chicago_360
1326,0.0,правильно выбрать,именитый уллис,chicago_360
1327,0.0,правильно выбрать,площадка именитый,chicago_360
1328,0.0,правильно выбрать,правильно выбрать,chicago_360
1329,0.0,правильно выбрать,хороший площадка,chicago_360
1330,0.0,правильно выбрать,именитый уллис,chicago_360
1331,0.0,правильно выбрать,площадка именитый,chicago_360
1332,0.0,правильно выбрать,правильно выбрать,chicago_360
1333,0.0,правильно выбрать,хороший площадка,chicago_360
1334,0.0,правильно выбрать,именитый уллис,chicago_360
1335,0.0,правильно выбрать,площадка именитый,chicago_360
1336,0.0,правильно выбрать,правильно выбрать,chicago_360
1337,0.0,правильно выбрать,хороший площадка,chicago_360
1338,0.25456318263001954,приехать сюда,боязнь противный,chicago_360
1339,0.25456318263001954,приехать сюда,единственный причина,chicago_360
1340,0.25456318263001954,приехать сюда,противный случай,chicago_360
1341,0.25456318263001954,приехать сюда,случай панорамный,chicago_360
1342,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1343,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1344,0.333423709310544,приехать сюда,знать ещё,chicago_360
1345,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1346,0.333423709310544,приехать сюда,некоторый время,chicago_360
1347,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1348,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1349,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1350,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1351,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1352,0.333423709310544,приехать сюда,туда приехать,chicago_360
1353,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1354,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1355,0.333423709310544,приехать сюда,знать ещё,chicago_360
1356,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1357,0.333423709310544,приехать сюда,некоторый время,chicago_360
1358,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1359,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1360,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1361,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1362,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1363,0.333423709310544,приехать сюда,туда приехать,chicago_360
1364,0.25456318263001954,приехать сюда,боязнь противный,chicago_360
1365,0.25456318263001954,приехать сюда,единственный причина,chicago_360
1366,0.25456318263001954,приехать сюда,противный случай,chicago_360
1367,0.25456318263001954,приехать сюда,случай панорамный,chicago_360
1368,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1369,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1370,0.333423709310544,приехать сюда,знать ещё,chicago_360
1371,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1372,0.333423709310544,приехать сюда,некоторый время,chicago_360
1373,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1374,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1375,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1376,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1377,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1378,0.333423709310544,приехать сюда,туда приехать,chicago_360
1379,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1380,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1381,0.333423709310544,приехать сюда,знать ещё,chicago_360
1382,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1383,0.333423709310544,приехать сюда,некоторый время,chicago_360
1384,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1385,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1386,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1387,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1388,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1389,0.333423709310544,приехать сюда,туда приехать,chicago_360
1390,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1391,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1392,0.333423709310544,приехать сюда,знать ещё,chicago_360
1393,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1394,0.333423709310544,приехать сюда,некоторый время,chicago_360
1395,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1396,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1397,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1398,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1399,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1400,0.333423709310544,приехать сюда,туда приехать,chicago_360
1401,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1402,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1403,0.333423709310544,приехать сюда,знать ещё,chicago_360
1404,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1405,0.333423709310544,приехать сюда,некоторый время,chicago_360
1406,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1407,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1408,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1409,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1410,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1411,0.333423709310544,приехать сюда,туда приехать,chicago_360
1412,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1413,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1414,0.333423709310544,приехать сюда,знать ещё,chicago_360
1415,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1416,0.333423709310544,приехать сюда,некоторый время,chicago_360
1417,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1418,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1419,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1420,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1421,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1422,0.333423709310544,приехать сюда,туда приехать,chicago_360
1423,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1424,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1425,0.333423709310544,приехать сюда,знать ещё,chicago_360
1426,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1427,0.333423709310544,приехать сюда,некоторый время,chicago_360
1428,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1429,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1430,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1431,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1432,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1433,0.333423709310544,приехать сюда,туда приехать,chicago_360
1434,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1435,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1436,0.333423709310544,приехать сюда,знать ещё,chicago_360
1437,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1438,0.333423709310544,приехать сюда,некоторый время,chicago_360
1439,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1440,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1441,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1442,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1443,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1444,0.333423709310544,приехать сюда,туда приехать,chicago_360
1445,0.0,приехать сюда,приехать сюда,chicago_360
1446,0.25456318263001954,приехать сюда,боязнь противный,chicago_360
1447,0.25456318263001954,приехать сюда,единственный причина,chicago_360
1448,0.25456318263001954,приехать сюда,противный случай,chicago_360
1449,0.25456318263001954,приехать сюда,случай панорамный,chicago_360
1450,0.25456318263001954,приехать сюда,боязнь противный,chicago_360
1451,0.25456318263001954,приехать сюда,единственный причина,chicago_360
1452,0.25456318263001954,приехать сюда,противный случай,chicago_360
1453,0.25456318263001954,приехать сюда,случай панорамный,chicago_360
1454,0.4293895151758048,приехать сюда,смотровой площадка,chicago_360
1455,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1456,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1457,0.333423709310544,приехать сюда,знать ещё,chicago_360
1458,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1459,0.333423709310544,приехать сюда,некоторый время,chicago_360
1460,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1461,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1462,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1463,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1464,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1465,0.333423709310544,приехать сюда,туда приехать,chicago_360
1466,0.333423709310544,приехать сюда,быстро поднять,chicago_360
1467,0.333423709310544,приехать сюда,вдалеке приехать,chicago_360
1468,0.333423709310544,приехать сюда,знать ещё,chicago_360
1469,0.333423709310544,приехать сюда,лифт смотровой,chicago_360
1470,0.333423709310544,приехать сюда,некоторый время,chicago_360
1471,0.333423709310544,приехать сюда,площадка довольный,chicago_360
1472,0.333423709310544,приехать сюда,площадка некоторый,chicago_360
1473,0.333423709310544,приехать сюда,поворотный палуба,chicago_360
1474,0.333423709310544,приехать сюда,поэтому знать,chicago_360
1475,0.333423709310544,приехать сюда,сюда остаться,chicago_360
1476,0.333423709310544,приехать сюда,туда приехать,chicago_360
1477,0.0,продвигаться быстро,красивый очередь,chicago_360
1478,0.0,продвигаться быстро,очередь больший,chicago_360
1479,0.0,продвигаться быстро,продвигаться быстро,chicago_360
1480,0.0,продвигаться быстро,красивый очередь,chicago_360
1481,0.0,продвигаться быстро,очередь больший,chicago_360
1482,0.0,продвигаться быстро,продвигаться быстро,chicago_360
1483,0.0,продвигаться быстро,красивый очередь,chicago_360
1484,0.0,продвигаться быстро,очередь больший,chicago_360
1485,0.0,продвигаться быстро,продвигаться быстро,chicago_360
1486,0.0,противный случай,боязнь противный,chicago_360
1487,0.0,противный случай,единственный причина,chicago_360
1488,0.0,противный случай,противный случай,chicago_360
1489,0.0,противный случай,случай панорамный,chicago_360
1490,0.0,противный случай,боязнь противный,chicago_360
1491,0.0,противный случай,единственный причина,chicago_360
1492,0.0,противный случай,противный случай,chicago_360
1493,0.0,противный случай,случай панорамный,chicago_360
1494,0.25456318263001954,противный случай,приехать сюда,chicago_360
1495,0.0,противный случай,боязнь противный,chicago_360
1496,0.0,противный случай,единственный причина,chicago_360
1497,0.0,противный случай,противный случай,chicago_360
1498,0.0,противный случай,случай панорамный,chicago_360
1499,0.0,противный случай,боязнь противный,chicago_360
1500,0.0,противный случай,единственный причина,chicago_360
1501,0.0,противный случай,противный случай,chicago_360
1502,0.0,противный случай,случай панорамный,chicago_360
1503,0.0,сверху впечатлять,сверху впечатлять,chicago_360
1504,0.0,сверху впечатлять,слишком разрекламировать,chicago_360
1505,0.0,сверху впечатлять,сверху впечатлять,chicago_360
1506,0.0,сверху впечатлять,слишком разрекламировать,chicago_360
1507,0.0,свой особенность,интересно посмотреть,chicago_360
1508,0.0,свой особенность,особенность сдвижной,chicago_360
1509,0.0,свой особенность,посмотреть сверху,chicago_360
1510,0.0,свой особенность,свой особенность,chicago_360
1511,0.0,свой особенность,сдвижной окно,chicago_360
1512,0.0,свой особенность,интересно посмотреть,chicago_360
1513,0.0,свой особенность,особенность сдвижной,chicago_360
1514,0.0,свой особенность,посмотреть сверху,chicago_360
1515,0.0,свой особенность,свой особенность,chicago_360
1516,0.0,свой особенность,сдвижной окно,chicago_360
1517,0.0,свой особенность,интересно посмотреть,chicago_360
1518,0.0,свой особенность,особенность сдвижной,chicago_360
1519,0.0,свой особенность,посмотреть сверху,chicago_360
1520,0.0,свой особенность,свой особенность,chicago_360
1521,0.0,свой особенность,сдвижной окно,chicago_360
1522,0.0,свой особенность,интересно посмотреть,chicago_360
1523,0.0,свой особенность,особенность сдвижной,chicago_360
1524,0.0,свой особенность,посмотреть сверху,chicago_360
1525,0.0,свой особенность,свой особенность,chicago_360
1526,0.0,свой особенность,сдвижной окно,chicago_360
1527,0.0,свой особенность,интересно посмотреть,chicago_360
1528,0.0,свой особенность,особенность сдвижной,chicago_360
1529,0.0,свой особенность,посмотреть сверху,chicago_360
1530,0.0,свой особенность,свой особенность,chicago_360
1531,0.0,свой особенность,сдвижной окно,chicago_360
1532,0.0,сдвижной окно,интересно посмотреть,chicago_360
